contract_id,n_snapshots,mean_consecutive_diff,max_consecutive_diff,std_consecutive_diff
100195,61,0.3075857363283908,1.4321684923437965,0.32162990373565736
100196,54,0.3561251833155044,1.5181240760429953,0.3519812251111516
100197,69,0.30770592912350286,1.4887077396243493,0.31643309085664717
100198,9,0.5875172796965464,1.414545386660873,0.45965201147014006
100199,52,0.3363680446737938,1.5153113381352592,0.3451129871949958
100200,77,0.34005627856175474,1.552800080231855,0.3292256939692511
100201,59,0.33464446276400384,1.4839297268061429,0.37364439821301604
100202,11,0.4699178335616529,1.2774026736196522,0.40067710145586294
100203,68,0.3019151838083308,1.5106759292291656,0.3173210455448137
100204,22,0.38004729455363995,1.4437460898717316,0.3791080952216159
100205,29,0.36992263755101823,1.3859719091716465,0.36254584968368503
100206,59,0.29992572652305444,1.5049618518941057,0.3356843513639209
100207,11,0.5062250510471236,1.3185058653253567,0.40932476617277114
100208,16,0.3675911900663664,1.2500827674514687,0.35384343772129984
100209,80,0.32051271120995467,1.5364276204365659,0.31512051061414
100210,37,0.30509735938109733,1.3727790442889896,0.30366947846138154
100211,26,0.32745831592197044,1.4744510094865966,0.36766821411172146
100212,81,0.3069728251119788,1.5318630212575801,0.3167062275055125
100213,83,0.32322645397967215,1.548714158708771,0.3176534667219925
100214,12,0.3964410027813658,1.262618821139542,0.31087505734170356
100215,44,0.40588518354467634,1.4291343093014306,0.41841644466880623
100216,84,0.30033561239981343,1.6133917202250978,0.31728516001950896
100217,57,0.3469858194094809,1.8529031491636725,0.4324011657226411
100218,44,0.4147333894918273,1.9361909516901905,0.4405624255940406
100219,66,0.2892928264828708,1.4223325024186129,0.31791886586805984
100220,33,0.3001243416613215,1.535697964522561,0.33911965403784095
100221,31,0.3111004134428608,1.5138370452643142,0.3496809814182404
100222,69,0.3074327319689415,1.4912697173534342,0.31910219642215243
100223,8,0.5325473440161957,1.4080941153387003,0.5272609269561268
100224,32,0.3370185209105216,1.808995520207145,0.4268607206679116
100225,69,0.344627658323269,1.53451324727289,0.3591341298177291
100226,67,0.2753383029414236,1.4204081857053321,0.2576134599152553
100227,26,0.3547240464007907,1.3375305655879057,0.3752690484706229
100228,68,0.3591605411211945,1.6842088154054176,0.3311409698050042
100229,10,0.5589827248466102,1.3073115217135167,0.4042758620300832
100230,72,0.3242052155569921,2.099332977981475,0.4289116435530132
100231,40,0.35581422393000084,1.414212417699407,0.3802275076656117
100232,28,0.3516473065291398,1.4221168503593056,0.38866757186187084
100233,81,0.31631910110510947,1.6413686508861816,0.329164966550614
100234,36,0.494619667028751,1.5523822831635234,0.4013655473024246
100235,50,0.3138773487207161,1.4158024497617945,0.340911440831256
100236,6,0.7898578469017087,1.451789078658998,0.5326894967667773
100237,68,0.3257704426412025,1.5224883493454409,0.3274696073003654
100238,9,0.5313335371437953,1.351329367404111,0.46805424284184366
100239,56,0.3148290633223128,1.4316542803023833,0.33107481362032576
100240,15,0.37380191663406465,1.2537855024210847,0.30688870383474337
100241,61,0.2912049563046082,1.4094956337440667,0.3256453853863942
100242,84,0.35089458178861493,2.0514094380359236,0.3875024359951855
100243,63,0.29958146684011505,1.4193656775099028,0.3236561325845972
100244,67,0.4016494044614389,1.999908141015392,0.4165673297964319
100245,60,0.39012355408629396,1.970204353599675,0.40668325167447306
100246,68,0.31647571111747363,1.5108161082819673,0.3163639359303716
100247,77,0.3207955064849731,1.5132735756280076,0.35439422317800273
100248,7,0.6502967960377921,1.3175505751921726,0.47438592716956657
100249,57,0.37542850457645355,1.4520599811450532,0.39746185331648715
100250,65,0.3144230095086899,1.3753586135435172,0.34471910993774213
100251,9,0.6062847585315281,1.3616461326093896,0.4300090317891408
